INFO 2025-05-14 23:14:45,147 basehttp 34089 6140882944 "GET /static/js/lib/htmx.min.js HTTP/1.1" 304 0
INFO 2025-05-14 23:14:45,150 basehttp 34089 6124056576 "GET /static/css/dist/main.css HTTP/1.1" 304 0
INFO 2025-05-14 23:14:45,160 basehttp 34089 6124056576 "GET /static/js/lib/alpine.min.js HTTP/1.1" 304 0
ERROR 2025-05-14 23:15:02,993 basehttp 34089 6124056576 "POST /accounts/login/ HTTP/1.1" 500 203604
INFO 2025-05-14 23:15:03,207 basehttp 34089 6124056576 "GET /__debug__/history_sidebar/?store_id=8c64967b26ac4f0c84c168a975e82d14 HTTP/1.1" 200 9473
ERROR 2025-05-14 23:15:05,660 basehttp 34089 6124056576 "POST /accounts/login/ HTTP/1.1" 500 203604
ERROR 2025-05-14 23:15:05,780 basehttp 34089 6124056576 "POST /accounts/login/ HTTP/1.1" 500 203604
INFO 2025-05-14 23:15:05,993 basehttp 34089 6124056576 "GET /__debug__/history_sidebar/?store_id=11e4f68f8d0c404d8b74bc01d1346238 HTTP/1.1" 200 9472
ERROR 2025-05-14 23:15:06,324 basehttp 34089 6124056576 "POST /accounts/login/ HTTP/1.1" 500 203602
INFO 2025-05-14 23:15:06,536 basehttp 34089 6124056576 "GET /__debug__/history_sidebar/?store_id=0015d2c41f744209b6bc7ddb16382374 HTTP/1.1" 200 9472
INFO 2025-05-14 23:15:07,441 basehttp 34089 6124056576 "GET /accounts/password-reset/ HTTP/1.1" 200 11950
INFO 2025-05-14 23:15:07,654 basehttp 34089 6124056576 "GET /__debug__/history_sidebar/?store_id=9c9b50c14eac452c9b4533b58cdbaa36 HTTP/1.1" 200 9544
INFO 2025-05-14 23:15:11,987 basehttp 34089 6124056576 "GET /accounts/login/ HTTP/1.1" 200 12461
INFO 2025-05-14 23:15:12,195 basehttp 34089 6124056576 "GET /__debug__/history_sidebar/?store_id=c17ec59d69514b44b570929c367c7a86 HTTP/1.1" 200 9515
INFO 2025-05-14 23:15:25,430 basehttp 34089 6124056576 "POST /accounts/login/ HTTP/1.1" 200 12752
INFO 2025-05-14 23:15:25,643 basehttp 34089 6124056576 "GET /__debug__/history_sidebar/?store_id=769067330efe490695e7c59cd6457972 HTTP/1.1" 200 9512
ERROR 2025-05-14 23:15:35,406 basehttp 34089 6124056576 "POST /accounts/login/ HTTP/1.1" 500 203604
